order_id,order_timestamp,location_id,item_id,item_name,category,quantity,unit_price,order_total,channel,customer_type,preparation_time_minutes
ORD_202408010600_BER_001_2244,2024-08-01 06:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,new,13
ORD_202408010600_BER_001_6745,2024-08-01 06:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,web,new,13
ORD_202408010600_BER_001_1296,2024-08-01 06:00:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,kiosk,returning,9
ORD_202408010600_BER_001_3072,2024-08-01 06:00:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,new,14
ORD_202408010600_BER_001_4975,2024-08-01 06:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,returning,11
ORD_202408010600_HAM_001_5644,2024-08-01 06:00:00,HAM_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,web,new,12
ORD_202408010600_HAM_001_8009,2024-08-01 06:00:00,HAM_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,app,returning,10
ORD_202408010600_HAM_001_7848,2024-08-01 06:00:00,HAM_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,app,new,14
ORD_202408010600_HAM_001_9881,2024-08-01 06:00:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,returning,14
ORD_202408010600_HAM_001_5287,2024-08-01 06:00:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,returning,10
ORD_202408010600_HAM_001_2946,2024-08-01 06:00:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,new,13
ORD_202408010600_HAM_001_1874,2024-08-01 06:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,kiosk,new,8
ORD_202408010630_MUC_001_8926,2024-08-01 06:30:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,kiosk,returning,10
ORD_202408010630_MUC_001_4771,2024-08-01 06:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,new,13
ORD_202408010630_MUC_001_3377,2024-08-01 06:30:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,new,9
ORD_202408010630_BER_001_9923,2024-08-01 06:30:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,13
ORD_202408010630_HAM_001_7133,2024-08-01 06:30:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,new,12
ORD_202408010630_HAM_001_2440,2024-08-01 06:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,web,new,9
ORD_202408010700_MUC_001_9598,2024-08-01 07:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,kiosk,returning,10
ORD_202408010700_MUC_001_9313,2024-08-01 07:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,new,11
ORD_202408010700_MUC_001_1216,2024-08-01 07:00:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,kiosk,returning,10
ORD_202408010700_MUC_001_2083,2024-08-01 07:00:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,kiosk,returning,14
ORD_202408010700_MUC_001_1391,2024-08-01 07:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,new,15
ORD_202408010700_MUC_001_3029,2024-08-01 07:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,kiosk,new,9
ORD_202408010700_MUC_001_2198,2024-08-01 07:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,new,10
ORD_202408010700_MUC_001_9680,2024-08-01 07:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,web,new,12
ORD_202408010700_MUC_001_7347,2024-08-01 07:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,new,14
ORD_202408010700_BER_001_1834,2024-08-01 07:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,web,returning,9
ORD_202408010700_BER_001_5943,2024-08-01 07:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,returning,14
ORD_202408010700_BER_001_3375,2024-08-01 07:00:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,app,returning,6
ORD_202408010700_BER_001_1672,2024-08-01 07:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,new,10
ORD_202408010700_BER_001_2208,2024-08-01 07:00:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,returning,7
ORD_202408010700_BER_001_7905,2024-08-01 07:00:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,14
ORD_202408010700_BER_001_8682,2024-08-01 07:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,returning,8
ORD_202408010700_BER_001_8710,2024-08-01 07:00:00,BER_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,app,returning,10
ORD_202408010700_HAM_001_8700,2024-08-01 07:00:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,web,new,13
ORD_202408010700_HAM_001_5906,2024-08-01 07:00:00,HAM_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,kiosk,new,11
ORD_202408010700_HAM_001_5511,2024-08-01 07:00:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,returning,10
ORD_202408010730_MUC_001_4199,2024-08-01 07:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,app,new,6
ORD_202408010730_MUC_001_5314,2024-08-01 07:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,returning,8
ORD_202408010730_MUC_001_1941,2024-08-01 07:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,new,7
ORD_202408010730_MUC_001_1555,2024-08-01 07:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,new,7
ORD_202408010730_MUC_001_9102,2024-08-01 07:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,new,12
ORD_202408010730_MUC_001_5972,2024-08-01 07:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,new,14
ORD_202408010730_MUC_001_9053,2024-08-01 07:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,new,12
ORD_202408010730_BER_001_1919,2024-08-01 07:30:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,web,returning,8
ORD_202408010730_BER_001_6485,2024-08-01 07:30:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,new,9
ORD_202408010730_BER_001_2082,2024-08-01 07:30:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,web,new,13
ORD_202408010730_BER_001_3949,2024-08-01 07:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,new,7
ORD_202408010730_BER_001_3570,2024-08-01 07:30:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,kiosk,returning,8
ORD_202408010730_BER_001_5069,2024-08-01 07:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,returning,8
ORD_202408010730_BER_001_5070,2024-08-01 07:30:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,returning,9
ORD_202408010730_BER_001_5461,2024-08-01 07:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,returning,10
ORD_202408010730_BER_001_4530,2024-08-01 07:30:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,web,returning,14
ORD_202408010730_BER_001_5763,2024-08-01 07:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,returning,12
ORD_202408010730_BER_001_5336,2024-08-01 07:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,new,13
ORD_202408010730_HAM_001_8849,2024-08-01 07:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,new,15
ORD_202408010730_HAM_001_3313,2024-08-01 07:30:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,new,11
ORD_202408010730_HAM_001_6063,2024-08-01 07:30:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,returning,10
ORD_202408010730_HAM_001_3407,2024-08-01 07:30:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,new,12
ORD_202408010730_HAM_001_5990,2024-08-01 07:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,10
ORD_202408010730_HAM_001_4996,2024-08-01 07:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,kiosk,new,8
ORD_202408010800_MUC_001_8609,2024-08-01 08:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,kiosk,new,6
ORD_202408010800_MUC_001_9971,2024-08-01 08:00:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,kiosk,new,9
ORD_202408010800_BER_001_8073,2024-08-01 08:00:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,returning,9
ORD_202408010800_BER_001_4105,2024-08-01 08:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,new,13
ORD_202408010800_BER_001_9804,2024-08-01 08:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,web,returning,10
ORD_202408010800_BER_001_8715,2024-08-01 08:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,new,12
ORD_202408010800_HAM_001_1527,2024-08-01 08:00:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,returning,14
ORD_202408010800_HAM_001_6120,2024-08-01 08:00:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,returning,12
ORD_202408010800_HAM_001_8892,2024-08-01 08:00:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,new,9
ORD_202408010800_HAM_001_6326,2024-08-01 08:00:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,9
ORD_202408010800_HAM_001_5094,2024-08-01 08:00:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,returning,10
ORD_202408010830_MUC_001_5477,2024-08-01 08:30:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,app,new,9
ORD_202408010830_MUC_001_8117,2024-08-01 08:30:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,new,15
ORD_202408010830_MUC_001_9238,2024-08-01 08:30:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,app,new,10
ORD_202408010830_MUC_001_3448,2024-08-01 08:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,new,8
ORD_202408010830_MUC_001_4262,2024-08-01 08:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,new,14
ORD_202408010830_MUC_001_4247,2024-08-01 08:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,returning,13
ORD_202408010830_MUC_001_4250,2024-08-01 08:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,kiosk,new,9
ORD_202408010830_MUC_001_7238,2024-08-01 08:30:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,9
ORD_202408010830_BER_001_5388,2024-08-01 08:30:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,kiosk,new,9
ORD_202408010830_BER_001_5767,2024-08-01 08:30:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,returning,12
ORD_202408010830_BER_001_8810,2024-08-01 08:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,returning,9
ORD_202408010830_BER_001_6971,2024-08-01 08:30:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,app,returning,10
ORD_202408010830_BER_001_9726,2024-08-01 08:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,kiosk,returning,10
ORD_202408010830_BER_001_8236,2024-08-01 08:30:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,kiosk,returning,7
ORD_202408010830_BER_001_8962,2024-08-01 08:30:00,BER_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,app,new,10
ORD_202408010830_BER_001_2814,2024-08-01 08:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,returning,7
ORD_202408010830_HAM_001_6966,2024-08-01 08:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,13
ORD_202408010830_HAM_001_4295,2024-08-01 08:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,returning,14
ORD_202408010830_HAM_001_1434,2024-08-01 08:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,returning,10
ORD_202408010830_HAM_001_5745,2024-08-01 08:30:00,HAM_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,web,new,14
ORD_202408010830_HAM_001_4086,2024-08-01 08:30:00,HAM_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,returning,11
ORD_202408010830_HAM_001_3548,2024-08-01 08:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,web,new,13
ORD_202408010830_HAM_001_3833,2024-08-01 08:30:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,returning,11
ORD_202408010830_HAM_001_4226,2024-08-01 08:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,returning,12
ORD_202408010900_MUC_001_3436,2024-08-01 09:00:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,12
ORD_202408010900_MUC_001_2231,2024-08-01 09:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,kiosk,new,6
ORD_202408010900_MUC_001_3596,2024-08-01 09:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,kiosk,new,10
ORD_202408010900_MUC_001_6380,2024-08-01 09:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,web,new,10
ORD_202408010900_BER_001_7735,2024-08-01 09:00:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,web,returning,8
ORD_202408010900_BER_001_1842,2024-08-01 09:00:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,returning,6
ORD_202408010900_BER_001_8236,2024-08-01 09:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,new,10
ORD_202408010900_BER_001_6933,2024-08-01 09:00:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,12
ORD_202408010900_HAM_001_5076,2024-08-01 09:00:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,13
ORD_202408010900_HAM_001_3996,2024-08-01 09:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,new,9
ORD_202408010900_HAM_001_4252,2024-08-01 09:00:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,new,10
ORD_202408010900_HAM_001_1494,2024-08-01 09:00:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,app,returning,12
ORD_202408010900_HAM_001_8984,2024-08-01 09:00:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,new,12
ORD_202408010930_MUC_001_8003,2024-08-01 09:30:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,kiosk,returning,11
ORD_202408010930_MUC_001_3268,2024-08-01 09:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,returning,12
ORD_202408010930_MUC_001_1893,2024-08-01 09:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,returning,7
ORD_202408010930_MUC_001_6098,2024-08-01 09:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,returning,14
ORD_202408010930_MUC_001_4986,2024-08-01 09:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,new,9
ORD_202408010930_MUC_001_5647,2024-08-01 09:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,new,13
ORD_202408010930_MUC_001_5527,2024-08-01 09:30:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,new,14
ORD_202408010930_MUC_001_1916,2024-08-01 09:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,new,8
ORD_202408010930_BER_001_5537,2024-08-01 09:30:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,returning,8
ORD_202408010930_BER_001_9125,2024-08-01 09:30:00,BER_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,web,new,13
ORD_202408010930_BER_001_5195,2024-08-01 09:30:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,web,returning,15
ORD_202408010930_BER_001_8332,2024-08-01 09:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,returning,12
ORD_202408010930_BER_001_9717,2024-08-01 09:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,returning,13
ORD_202408010930_BER_001_6581,2024-08-01 09:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,returning,15
ORD_202408010930_BER_001_2583,2024-08-01 09:30:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,14
ORD_202408010930_BER_001_8107,2024-08-01 09:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,returning,15
ORD_202408010930_BER_001_6932,2024-08-01 09:30:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,returning,11
ORD_202408010930_BER_001_2476,2024-08-01 09:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,returning,13
ORD_202408010930_BER_001_8402,2024-08-01 09:30:00,BER_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,app,new,10
ORD_202408010930_BER_001_9017,2024-08-01 09:30:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,web,returning,11
ORD_202408010930_BER_001_4091,2024-08-01 09:30:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,kiosk,returning,13
ORD_202408010930_HAM_001_4626,2024-08-01 09:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,11
ORD_202408010930_HAM_001_3800,2024-08-01 09:30:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,new,9
ORD_202408010930_HAM_001_7474,2024-08-01 09:30:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,new,8
ORD_202408010930_HAM_001_9694,2024-08-01 09:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,new,15
ORD_202408010930_HAM_001_6426,2024-08-01 09:30:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,kiosk,new,7
ORD_202408010930_HAM_001_4454,2024-08-01 09:30:00,HAM_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,app,new,12
ORD_202408010930_HAM_001_9023,2024-08-01 09:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,new,13
ORD_202408010930_HAM_001_6919,2024-08-01 09:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,new,15
ORD_202408011000_MUC_001_6021,2024-08-01 10:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,kiosk,new,11
ORD_202408011000_BER_001_4316,2024-08-01 10:00:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,new,14
ORD_202408011000_BER_001_2642,2024-08-01 10:00:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,app,new,10
ORD_202408011000_HAM_001_5415,2024-08-01 10:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,returning,8
ORD_202408011000_HAM_001_2256,2024-08-01 10:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,kiosk,returning,12
ORD_202408011000_HAM_001_9578,2024-08-01 10:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,returning,7
ORD_202408011030_MUC_001_9410,2024-08-01 10:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,new,8
ORD_202408011030_MUC_001_4132,2024-08-01 10:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,new,9
ORD_202408011030_MUC_001_4723,2024-08-01 10:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,returning,7
ORD_202408011030_MUC_001_8451,2024-08-01 10:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,app,new,9
ORD_202408011030_MUC_001_7449,2024-08-01 10:30:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,new,12
ORD_202408011030_MUC_001_4472,2024-08-01 10:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,app,new,6
ORD_202408011030_BER_001_3074,2024-08-01 10:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,new,15
ORD_202408011030_BER_001_6535,2024-08-01 10:30:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,kiosk,new,15
ORD_202408011030_BER_001_2577,2024-08-01 10:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,new,13
ORD_202408011030_BER_001_6406,2024-08-01 10:30:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,new,15
ORD_202408011030_BER_001_3453,2024-08-01 10:30:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,14
ORD_202408011030_HAM_001_9838,2024-08-01 10:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,returning,12
ORD_202408011030_HAM_001_8001,2024-08-01 10:30:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,11
ORD_202408011030_HAM_001_6052,2024-08-01 10:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,new,15
ORD_202408011030_HAM_001_7537,2024-08-01 10:30:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,kiosk,new,9
ORD_202408011030_HAM_001_2921,2024-08-01 10:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,kiosk,returning,10
ORD_202408011030_HAM_001_6611,2024-08-01 10:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,new,10
ORD_202408011100_MUC_001_7361,2024-08-01 11:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,web,returning,13
ORD_202408011100_MUC_001_4381,2024-08-01 11:00:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,web,returning,12
ORD_202408011100_MUC_001_8481,2024-08-01 11:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,web,new,8
ORD_202408011100_MUC_001_1930,2024-08-01 11:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,new,8
ORD_202408011100_MUC_001_9439,2024-08-01 11:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,kiosk,returning,7
ORD_202408011100_MUC_001_6787,2024-08-01 11:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,kiosk,new,9
ORD_202408011100_MUC_001_2398,2024-08-01 11:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,returning,7
ORD_202408011100_MUC_001_3057,2024-08-01 11:00:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,returning,13
ORD_202408011100_MUC_001_7030,2024-08-01 11:00:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,returning,11
ORD_202408011100_MUC_001_4072,2024-08-01 11:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,returning,11
ORD_202408011100_MUC_001_2603,2024-08-01 11:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,new,8
ORD_202408011100_MUC_001_6561,2024-08-01 11:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,returning,9
ORD_202408011100_MUC_001_8133,2024-08-01 11:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,new,8
ORD_202408011100_MUC_001_2813,2024-08-01 11:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,8
ORD_202408011100_MUC_001_5172,2024-08-01 11:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,kiosk,returning,8
ORD_202408011100_MUC_001_8973,2024-08-01 11:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,kiosk,returning,6
ORD_202408011100_MUC_001_3541,2024-08-01 11:00:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,returning,13
ORD_202408011100_MUC_001_5771,2024-08-01 11:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,web,new,12
ORD_202408011100_MUC_001_5034,2024-08-01 11:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,new,12
ORD_202408011100_MUC_001_8418,2024-08-01 11:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,app,new,10
ORD_202408011100_MUC_001_9502,2024-08-01 11:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,returning,10
ORD_202408011100_MUC_001_7950,2024-08-01 11:00:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,returning,11
ORD_202408011100_MUC_001_5818,2024-08-01 11:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,returning,7
ORD_202408011100_BER_001_5027,2024-08-01 11:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,new,8
ORD_202408011100_BER_001_9920,2024-08-01 11:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,returning,9
